0.07000208,0.06496334
0.18160224,0.16699982
0.17000341,0.16699910
0.16999912,0.16799688
0.17100024,0.16800237
0.17800212,0.16804504
0.17100000,0.16999960
0.17399979,0.16899920
0.18059492,0.16799688
0.17426133,0.17004347
0.17789912,0.16697550
0.17600226,0.16795230
0.17126799,0.16705632
0.17300200,0.16899896
0.18379974,0.16700220
0.17459536,0.16600037
0.17804360,0.16497350
0.18404245,0.16900134
0.18561649,0.16699958
0.17096138,0.16800070
0.17899895,0.16899848
0.17499518,0.16699696
0.16858244,0.16799998
0.17500019,0.16895461
0.18014574,0.17000031
0.18261194,0.16999745
0.17804408,0.16800070
0.17796159,0.16700125
0.18100238,0.16899872
0.17342615,0.17099977
0.17371345,0.17000055
0.17804575,0.16995239
0.17959666,0.17100024
0.17999816,0.17100215
0.17399883,0.16900110
0.17199826,0.16800046
0.17600298,0.17200136
0.17299891,0.16900039
0.17900157,0.16400218
0.18066144,0.16599727
0.17400098,0.17000055
0.16999912,0.16600132
0.18100047,0.16700315
0.17400146,0.16799974
0.17495441,0.17000055
0.17200422,0.16500092
0.17199755,0.16799974
0.17200112,0.16700101
0.18399811,0.17000127
0.17600298,0.16899824
0.17000079,0.16999960
0.17395282,0.16859174
0.16999912,0.16700435
0.17959619,0.16900063
0.18000150,0.17099953
0.17195582,0.17000151
0.17900229,0.17100048
0.17395496,0.16900206
0.18295670,0.17000008
0.17600036,0.17200136
0.18359566,0.16700172
0.17299962,0.17199922
0.18100047,0.16800189
0.17059302,0.16799974
0.18500066,0.17100048
0.18699980,0.16799998
0.17299557,0.16699982
0.17004728,0.16800117
0.17116904,0.17099643
0.17300034,0.16900039
0.17790341,0.17100143
0.17095304,0.17000103
0.18595457,0.16700125
0.17899656,0.16699743
0.18499756,0.16595364
0.17900324,0.16899824
0.17199898,0.16700053
0.17155313,0.16700053
0.18587422,0.16699934
0.17203331,0.16499996
0.17864394,0.17100072
0.17200112,0.16999960
0.18499994,0.16800070
0.17896366,0.16699982
0.17236137,0.16899872
0.17399979,0.16899943
0.16823387,0.16999984
0.17190576,0.16900015
0.17080140,0.16600204
0.17439938,0.17099833
0.16818857,0.16800046
0.17359328,0.16604829
0.17100215,0.16999745
0.17483997,0.16700101
0.17099738,0.17000103
0.17799950,0.17100024
0.17000055,0.16600204
0.18200302,0.16700053
0.18558598,0.16699934
0.17499876,0.16900063
0.17199802,0.16699982
0.18002415,0.16700029
0.17761254,0.16399789
0.18658423,0.16604304
0.18631768,0.17100048
0.17000008,0.16704345
0.18200040,0.16800094
0.18604279,0.16899967
0.18163800,0.17099953
0.16900086,0.16800046
0.18400049,0.17300153
0.18499756,0.16500092
0.18399525,0.17000127
0.17000103,0.17000079
0.18299937,0.16999984
0.17057371,0.16900063
0.17499852,0.16900110
0.17299891,0.17000103
0.17000175,0.16899967
0.18700242,0.16900134
0.18283081,0.17099738
0.17332220,0.16599917
0.17394733,0.16899943
0.17300153,0.17000222
0.17200136,0.16599989
0.18225670,0.16600013
0.18004751,0.17100167
0.17699957,0.17200041
0.17191100,0.16800022
0.18576455,0.16499925
0.17100048,0.17000055
0.16999793,0.17000175
0.17133403,0.17300010
0.18299937,0.17000151
0.17300129,0.17000031
0.17499948,0.17100167
0.17399716,0.16900015
0.17899919,0.17100072
0.18100166,0.16500068
0.17959952,0.16700077
0.17300034,0.16699743
0.17299700,0.16599965
0.17018652,0.16999936
0.17600036,0.16998696
0.17300081,0.16499925
0.17699957,0.16700125
0.17800140,0.16899920
0.17400146,0.17099929
0.17599964,0.16895461
0.17860079,0.16895652
0.17000055,0.16900134
0.16999841,0.17000079
0.17500043,0.16700029
0.17299867,0.17100191
0.17199707,0.17100143
0.17099786,0.16600108
0.16957068,0.17004108
0.17400026,0.16800117
0.16899991,0.16897297
0.16700244,0.16499615
0.17262197,0.16599822
0.17800021,0.16699862
0.17599940,0.16899991
0.17956090,0.17100048
0.19399667,0.17000031
0.19000053,0.16800451
0.18602729,0.16699791
0.18399858,0.16500115
0.18799758,0.17000103
0.17999911,0.16600156
0.17500663,0.17100191
0.17204571,0.16600013
0.18299985,0.17000175
0.18465757,0.17000079
0.18899751,0.16999793
0.18400264,0.16704607
0.18699789,0.16999936
0.17804456,0.16703916
0.17300153,0.16699862
0.17062140,0.16900182
0.17362070,0.17000222
0.17199826,0.16795373
0.17005110,0.17100143
0.18302774,0.16700101
0.17699766,0.16799927
0.17899966,0.16599989
