0.06400180,0.06200123
0.17199850,0.16600180
0.17200255,0.16599655
0.16500068,0.16599941
0.16604519,0.16499829
0.16600156,0.16599727
0.17799687,0.16695499
0.16404462,0.16499782
0.16600275,0.16304326
0.16600060,0.16499615
0.16299868,0.16699886
0.20199847,0.16400146
0.17004180,0.16799927
0.16800022,0.16599846
0.16700053,0.16499853
0.16800117,0.16599965
0.17600346,0.16599798
0.16700363,0.16700220
0.16600204,0.16499829
0.16700053,0.16300488
0.16499996,0.16399670
0.16500044,0.16400146
0.16400337,0.16399717
0.18200159,0.16599727
0.17700267,0.16799736
0.17500257,0.16299987
0.17300153,0.16599846
0.17700315,0.16299701
0.17700124,0.16504598
0.17500067,0.16499591
0.16799903,0.16400170
0.17100143,0.16599774
0.17099953,0.16600108
0.17500138,0.16399789
0.16600180,0.16699815
0.16399860,0.16503882
0.17799997,0.16399980
0.17000127,0.16600108
0.16399908,0.16399789
0.16900182,0.16700149
0.16799927,0.16499782
0.17800045,0.16600323
0.17899919,0.16299796
0.17600155,0.16799879
0.17100096,0.16395330
0.17300153,0.16599941
0.17399955,0.16399765
0.16900110,0.16600132
0.17700219,0.16300058
0.17200255,0.16200066
0.16700029,0.16699982
0.16899943,0.16300106
0.17000246,0.16397190
0.18600082,0.16800117
0.17500114,0.16499782
0.16499949,0.16399813
0.16800237,0.16499710
0.17500091,0.16699839
0.16500187,0.16399884
0.16299605,0.16399837
0.16700101,0.16505051
0.16700315,0.16799760
0.16404724,0.16599703
0.17199802,0.16299725
0.16800332,0.16200042
0.16599679,0.16499782
0.16600299,0.16499996
0.16699934,0.16400075
0.16499996,0.16297412
0.16800308,0.16399932
0.17000508,0.16600251
0.16999793,0.16499805
0.18300223,0.16899800
0.17500162,0.16500068
0.17500091,0.16399813
0.16799951,0.16304183
0.17400289,0.16599870
0.16799951,0.16599679
0.17400241,0.16500115
0.18500352,0.16299748
0.16700172,0.16900277
0.16599894,0.16499829
0.17600131,0.16499686
0.17600179,0.16199827
0.17600036,0.16699696
0.18000412,0.16599989
0.17099857,0.16399598
0.16599989,0.16500211
0.16800022,0.16700149
0.16499949,0.16300082
0.16600037,0.16404581
0.16600251,0.16199613
0.16199946,0.16299748
0.16900110,0.16299939
0.18800282,0.16695690
0.18899846,0.16599774
0.18500066,0.16199827
0.18999982,0.16700363
0.18199992,0.16799998
0.16400075,0.16599798
0.17200160,0.16599989
0.16799831,0.16599894
0.16900134,0.16599798
0.16700363,0.16399765
0.16800165,0.16700435
0.17199945,0.16700339
0.16799974,0.16300368
0.16400099,0.16500139
0.16500211,0.16499639
0.16400075,0.16700125
0.17400050,0.16699719
0.17099833,0.16499543
0.17200017,0.16600347
0.16499972,0.16600347
0.17899871,0.16699791
0.16699791,0.16399813
0.16599774,0.16499782
0.17299914,0.16500044
0.17200160,0.16299915
0.16999865,0.16699886
0.18099904,0.16699672
0.18199754,0.16499972
0.17199898,0.16599751
0.16800022,0.16399908
0.17600250,0.16599941
0.17500091,0.16599751
0.17600036,0.16599655
0.17899919,0.16399693
0.16699743,0.16399693
0.16899943,0.16599584
0.16500020,0.16900134
0.16700268,0.16499972
0.16699958,0.16499758
0.16599965,0.16599774
0.16499686,0.16799760
0.18499827,0.16499877
0.19000101,0.16500163
0.18600392,0.16300058
0.16800237,0.16499925
0.16399741,0.16500235
0.16600156,0.16900229
0.18500209,0.16397119
0.17599916,0.16399860
0.17000318,0.16699934
0.16600013,0.16700220
0.16500020,0.16700053
0.16600132,0.16600132
