0.06499767,0.06599808
0.17299986,0.16199875
0.16899967,0.16599894
0.17400312,0.16503668
0.16896033,0.16599917
0.17400146,0.16404653
0.16699672,0.16497350
0.16800213,0.16900158
0.16900253,0.16600180
0.16600037,0.16600299
0.17200255,0.16300058
0.16600323,0.16600180
0.17599750,0.16500354
0.17104483,0.16396236
0.17600083,0.16300225
0.17000365,0.16600037
0.17400146,0.16300392
0.16699648,0.16700006
0.16799831,0.16299963
0.17003846,0.16505003
0.17500424,0.16595364
0.17799973,0.16499949
0.17199898,0.16400290
0.17199898,0.16200209
0.16599822,0.16400123
0.17400360,0.16500068
0.16800046,0.16400242
0.17000175,0.16499925
0.16999984,0.16700125
0.17000079,0.16399908
0.17500067,0.16200161
0.16599894,0.16400194
0.17500138,0.16499710
0.16999912,0.16400003
0.17199969,0.16500092
0.16700220,0.16200113
0.16899943,0.16600204
0.16900110,0.16403794
0.16900206,0.16200280
0.17399716,0.16303730
0.16500187,0.16600037
0.17400122,0.16599536
0.16804433,0.16299772
0.16600394,0.16200423
0.16900134,0.16400099
0.16900206,0.16500044
0.17299986,0.16300178
0.16600084,0.16500092
0.17500257,0.16700077
0.16800189,0.16399956
0.17300034,0.16699958
0.16900063,0.16500092
0.17100215,0.16399741
0.17200208,0.16400170
0.17399669,0.16400051
0.17199850,0.16299891
0.17000198,0.16700149
0.18199825,0.16400027
0.16899848,0.16700244
0.17999887,0.16699982
0.16699910,0.16300201
0.17100000,0.16400099
0.16700244,0.16599917
0.16800070,0.16400409
0.16999984,0.16500258
0.16799736,0.16499877
0.17400122,0.16600013
0.16699934,0.16299987
0.17600107,0.16300011
0.16699529,0.16199851
0.17200160,0.16499996
0.17200017,0.16900063
0.17400098,0.16600108
0.16595435,0.16500163
0.16700006,0.16600037
0.17100096,0.16500068
0.16600537,0.16600299
0.17300344,0.16603780
0.16800189,0.16399980
0.17800093,0.16695309
0.16600227,0.16299748
0.17399931,0.16600204
0.16499448,0.16600013
0.17299986,0.16499996
0.17700362,0.16699934
0.16999722,0.16500187
0.16500187,0.16299701
0.16800165,0.16800070
0.16800165,0.16395283
0.17200255,0.16400194
0.16800308,0.16700149
0.16495490,0.16299987
0.16800237,0.16400146
0.16600418,0.16499829
0.17400026,0.16799903
0.17200255,0.16599917
0.17200136,0.16600037
0.16800165,0.16599965
0.16799951,0.16499901
0.16900110,0.16499949
0.16700149,0.16600013
0.16700077,0.16400170
0.16600084,0.16500044
0.16800094,0.16600013
0.16699862,0.16299939
0.16900229,0.16400194
0.17000031,0.16500068
0.16699886,0.16300440
0.17400289,0.16499782
0.16795492,0.16500092
0.17500019,0.16700125
0.16899872,0.16799998
0.17295814,0.16300082
0.16899991,0.16300154
0.16799712,0.16299820
0.17399859,0.16600037
0.16899872,0.16600180
0.17500210,0.16400170
0.16899943,0.16599894
0.17300177,0.16299868
0.16499877,0.16599941
0.17099857,0.16400027
0.16899824,0.16800022
0.16895485,0.16700196
0.17099857,0.16700268
0.16400075,0.16800141
0.17400074,0.16300154
0.16399789,0.16499925
0.17500257,0.16300154
0.16700292,0.16500163
0.17000508,0.16400027
0.16795468,0.16700053
0.16700172,0.16800237
0.16999865,0.16700172
0.16899943,0.16500235
0.17300010,0.16300321
0.16900182,0.16799879
0.17200136,0.16299915
0.16799760,0.16700172
0.17295837,0.16600299
0.16900229,0.16300035
0.16700101,0.16500139
0.17199755,0.16300058
0.17000437,0.16500115
0.17300010,0.16299939
0.16799974,0.16199851
0.17599964,0.16399717
0.16399980,0.16200137
0.17600369,0.16395259
0.16899943,0.17000127
0.17300057,0.16700220
0.16899943,0.16299987
0.17000222,0.16399884
0.16699982,0.16200280
0.16599727,0.16700053
0.17400050,0.16695547
0.16699958,0.16700125
0.17596912,0.16599250
0.16700220,0.16400027
0.17100024,0.16500163
0.16800404,0.16596103
0.16900134,0.16895580
0.16500068,0.16600108
0.17000198,0.16694808
0.17199945,0.16599822
0.17100000,0.16299868
0.17200089,0.16600084
0.16699886,0.16599965
0.17500281,0.16399646
0.17100215,0.16800189
0.17099905,0.16799688
0.16799903,0.16399980
0.16700077,0.16400266
0.17399883,0.16299987
0.16700029,0.16899705
0.17900038,0.16600060
0.16600084,0.16800165
0.17499924,0.16399837
0.16600084,0.16800070
0.17400050,0.16400099
0.16599894,0.16600108
0.17399955,0.16700172
0.17100072,0.16699958
0.17899942,0.16700101
0.17000008,0.16699958
0.17299676,0.16800046
0.16699934,0.16700053
0.17299938,0.16600013
0.16696167,0.16400218
0.16900086,0.16600060
0.16599941,0.16599917
0.16500020,0.16900134
0.17399740,0.16400051
0.16599965,0.16500020
0.17499590,0.16700053
0.16899872,0.16899896
0.17400098,0.16800404
0.16794991,0.16700053
0.17500257,0.16799974
0.16700315,0.16600060
0.17200661,0.16200042
0.16800237,0.16699743
0.16900325,0.16500092
0.17100382,0.16500115
0.16699934,0.16500115
0.17500019,0.16399765
0.16999841,0.16500115
0.17200541,0.16695642
0.16600180,0.16400003
0.17099953,0.16799903
0.16799879,0.16500139
0.16900063,0.16499853
0.17199755,0.16500115
0.16599917,0.16200089
0.17600155,0.16600299
0.16799760,0.16599846
0.17399955,0.16599798
0.16799998,0.16800070
0.17500114,0.16599989
0.16700435,0.16500068
0.17299891,0.16399813
0.16799808,0.16500044
0.16900349,0.16299677
0.16999936,0.16600084
0.17000151,0.16800189
0.17999673,0.16500139
0.17000103,0.16400075
0.17000294,0.16500163
0.16699576,0.16600132
0.16695499,0.16799998
0.17200351,0.16599917
0.16700101,0.16500092
0.17399573,0.16700149
0.16800070,0.16699791
0.17099905,0.16699910
0.16600084,0.16699696
0.16999984,0.16700172
0.16999698,0.16500020
0.16700315,0.16699910
0.16999865,0.16500092
0.16804504,0.16900134
0.17399979,0.16700029
0.16500187,0.16800213
0.17199993,0.16499996
0.16902709,0.16399598
0.16599822,0.16700006
0.16799784,0.16700077
0.16700006,0.16799712
0.17399955,0.16900134
0.16999865,0.16499901
0.17700315,0.16600037
0.16999960,0.16500020
0.16900373,0.16400123
0.17200017,0.16599727
0.17100000,0.16400075
0.16799712,0.16699982
0.16499758,0.16300106
0.17300081,0.16800141
0.16900182,0.16697216
0.17395329,0.16700053
0.16900063,0.16700125
0.17400122,0.16497326
0.16699934,0.16499925
0.16899943,0.16499853
0.16900086,0.16599894
0.16600132,0.16399908
0.17500281,0.16600370
0.16800475,0.16700077
0.17700148,0.16899967
0.16900110,0.16699934
0.16900086,0.16396165
0.16900277,0.16599703
0.17100430,0.16399956
0.16800165,0.16499758
0.16700053,0.16599798
0.17200160,0.16600180
